id,title_x0,title_y0,title_x1,title_y1,title_x2,title_y2,title_x3,title_y3,released_x0,released_y0,released_x1,released_y1,released_x2,released_y2,released_x3,released_y3,grasp_x0,grasp_y0,grasp_x1,grasp_y1,grasp_x2,grasp_y2,grasp_x3,grasp_y3,release_x0,release_y0,release_x1,release_y1,release_x2,release_y2,release_x3,release_y3
0,0.0,0.0,1.0,0.0,1.0,0.18055555555555555,0.0,0.18055555555555555,0.39453125,0.5416666666666666,0.609375,0.5416666666666666,0.609375,0.7326388888888888,0.39453125,0.7326388888888888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.46484375,0.5416666666666666,0.5,0.5416666666666666,0.5,0.5972222222222222,0.46484375,0.5972222222222222,0.147037890625,0.5362479166666667,0.20626445312500002,0.6139597222222222,0.20626445312500002,0.6139597222222222,0.147037890625,0.5362479166666667,0.46484375,0.5972222222222222,0.5,0.5972222222222222,0.5,0.6736111111111112,0.46484375,0.6736111111111112
2,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.46484375,0.5416666666666666,0.5,0.5416666666666666,0.5,0.6597222222222222,0.46484375,0.6597222222222222,0.07660312500000001,0.5362479166666667,0.140170703125,0.6139597222222222,0.140170703125,0.6139597222222222,0.07660312500000001,0.5362479166666667,0.46484375,0.6597222222222222,0.5,0.6597222222222222,0.5,0.7326388888888888,0.46484375,0.7326388888888888
3,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.46484375,0.5416666666666666,0.5,0.5416666666666666,0.5,0.7326388888888888,0.46484375,0.7326388888888888,0.188757421875,0.6599986111111111,0.258294921875,0.8015006944444445,0.258294921875,0.8015006944444445,0.188757421875,0.6599986111111111,0.39453125,0.5416666666666666,0.46484375,0.5416666666666666,0.46484375,0.6111111111111112,0.39453125,0.6111111111111112
4,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.5,0.5416666666666666,0.5,0.7326388888888888,0.39453125,0.7326388888888888,0.11211367187500001,0.6599986111111111,0.189815625,0.8015006944444445,0.189815625,0.8015006944444445,0.11211367187500001,0.6599986111111111,0.39453125,0.5972222222222222,0.46484375,0.5972222222222222,0.46484375,0.6736111111111112,0.39453125,0.6736111111111112
5,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.5,0.5416666666666666,0.5,0.7326388888888888,0.39453125,0.7326388888888888,0.034702343749999996,0.6599986111111111,0.11992343750000001,0.8015006944444445,0.11992343750000001,0.8015006944444445,0.034702343749999996,0.6599986111111111,0.39453125,0.6597222222222222,0.46484375,0.6597222222222222,0.46484375,0.7326388888888888,0.39453125,0.7326388888888888
6,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.5,0.5416666666666666,0.5,0.7326388888888888,0.39453125,0.7326388888888888,0.232804296875,0.3863493055555555,0.29044609375,0.5044743055555555,0.29044609375,0.5044743055555555,0.232804296875,0.3863493055555555,0.5,0.5972222222222222,0.5703125,0.5972222222222222,0.5703125,0.6736111111111112,0.5,0.6736111111111112
7,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.5703125,0.5416666666666666,0.609375,0.7326388888888888,0.39453125,0.7326388888888888,0.253713671875,0.29254583333333334,0.301066015625,0.36362013888888894,0.301066015625,0.36362013888888894,0.253713671875,0.29254583333333334,0.5703125,0.5972222222222222,0.609375,0.5972222222222222,0.609375,0.6736111111111112,0.5703125,0.6736111111111112
8,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.609375,0.5416666666666666,0.609375,0.7326388888888888,0.39453125,0.7326388888888888,0.191995703125,0.29254583333333334,0.242696484375,0.36362013888888894,0.242696484375,0.36362013888888894,0.191995703125,0.29254583333333334,0.53515625,0.5416666666666666,0.5703125,0.5416666666666666,0.5703125,0.5972222222222222,0.53515625,0.5972222222222222
9,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.39453125,0.5416666666666666,0.609375,0.5416666666666666,0.609375,0.7326388888888888,0.39453125,0.7326388888888888,0.130276953125,0.29254583333333334,0.184883984375,0.36362013888888894,0.184883984375,0.36362013888888894,0.130276953125,0.29254583333333334,0.53515625,0.6736111111111112,0.5703125,0.6736111111111112,0.5703125,0.7326388888888888,0.53515625,0.7326388888888888
