id,title_x0,title_y0,title_x1,title_y1,title_x2,title_y2,title_x3,title_y3,released_x0,released_y0,released_x1,released_y1,released_x2,released_y2,released_x3,released_y3,grasp_x0,grasp_y0,grasp_x1,grasp_y1,grasp_x2,grasp_y2,grasp_x3,grasp_y3,release_x0,release_y0,release_x1,release_y1,release_x2,release_y2,release_x3,release_y3
0,0.0,0.0,1.0,0.0,1.0,0.18055555555555555,0.0,0.18055555555555555,0.39609375,0.4361111111111111,0.5375,0.4361111111111111,0.5375,0.8,0.39609375,0.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.465234375,0.5416666666666666,0.53671875,0.5416666666666666,0.53671875,0.6118055555555556,0.465234375,0.6118055555555556,0.11211367187500001,0.6599986111111111,0.189815625,0.8015006944444445,0.189815625,0.8015006944444445,0.11211367187500001,0.6599986111111111,0.397265625,0.5416666666666666,0.465234375,0.5416666666666666,0.465234375,0.6118055555555556,0.397265625,0.6118055555555556
2,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.5416666666666666,0.53671875,0.5416666666666666,0.53671875,0.6118055555555556,0.397265625,0.6118055555555556,0.034702343749999996,0.6599986111111111,0.11992343750000001,0.8015006944444445,0.11992343750000001,0.8015006944444445,0.034702343749999996,0.6599986111111111,0.433203125,0.4861111111111111,0.5,0.4861111111111111,0.5,0.5416666666666666,0.433203125,0.5416666666666666
3,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4861111111111111,0.53671875,0.4861111111111111,0.53671875,0.6118055555555556,0.397265625,0.6118055555555556,0.21770898437500003,0.5362479166666667,0.273186328125,0.6139597222222222,0.273186328125,0.6139597222222222,0.21770898437500003,0.5362479166666667,0.451171875,0.4375,0.484375,0.4375,0.484375,0.4861111111111111,0.451171875,0.4861111111111111
4,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.6118055555555556,0.397265625,0.6118055555555556,0.743815234375,0.6599986111111111,0.813352734375,0.8015006944444445,0.813352734375,0.8015006944444445,0.743815234375,0.6599986111111111,0.4453125,0.6013888888888889,0.516796875,0.6013888888888889,0.516796875,0.6729166666666667,0.4453125,0.6729166666666667
5,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.6597222222222222,0.397265625,0.6597222222222222,0.8102203125,0.6599986111111111,0.8879222656250001,0.8015006944444445,0.8879222656250001,0.8015006944444445,0.8102203125,0.6599986111111111,0.4453125,0.6597222222222222,0.51796875,0.6597222222222222,0.51796875,0.7395833333333334,0.4453125,0.7395833333333334
6,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.7243055555555555,0.397265625,0.7243055555555555,0.879750390625,0.6599986111111111,0.9649714843750001,0.8015006944444445,0.9649714843750001,0.8015006944444445,0.879750390625,0.6599986111111111,0.4453125,0.7243055555555555,0.519140625,0.7243055555555555,0.519140625,0.7993055555555556,0.4453125,0.7993055555555556
7,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.7993055555555556,0.397265625,0.7993055555555556,0.7279703125,0.5362479166666667,0.78344765625,0.6139597222222222,0.78344765625,0.6139597222222222,0.7279703125,0.5362479166666667,0.4125,0.6013888888888889,0.4453125,0.6013888888888889,0.4453125,0.6729166666666667,0.4125,0.6729166666666667
8,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.7993055555555556,0.397265625,0.7993055555555556,0.792578125,0.5362479166666667,0.8518046874999999,0.6139597222222222,0.8518046874999999,0.6139597222222222,0.792578125,0.5362479166666667,0.4109375,0.6597222222222222,0.4453125,0.6597222222222222,0.4453125,0.7395833333333334,0.4109375,0.7395833333333334
9,0.0,0.0,0.234375,0.0,0.234375,0.1076388888888889,0.0,0.1076388888888889,0.397265625,0.4375,0.53671875,0.4375,0.53671875,0.7993055555555556,0.397265625,0.7993055555555556,0.859218359375,0.5362479166666667,0.9227859374999999,0.6139597222222222,0.9227859374999999,0.6139597222222222,0.859218359375,0.5362479166666667,0.408203125,0.7243055555555555,0.4453125,0.7243055555555555,0.4453125,0.7993055555555556,0.408203125,0.7993055555555556
